,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
02/11/2013,IND,CHA @ IND,W,265,89,31,80,38.8,4,12,33.3,23,32,71.9,11,41,52,9,6,6,12,21,5
02/10/2013,SAS,NOH @ TOR,L,240,86,34,72,47.2,6,19,31.6,12,17,70.6,12,27,39,12,2,4,18,17,-25
02/08/2013,WAS,NOH @ TOR,L,240,74,25,76,32.9,5,18,27.8,19,32,59.4,10,37,47,17,9,5,15,14,-15
02/06/2013,DET,SAS @ MIN,W,240,93,34,82,41.5,6,16,37.5,19,25,76.0,15,31,46,22,6,5,14,19,3
02/05/2013,LAL,SAS @ MIN,L,240,83,31,89,34.8,6,23,26.1,15,19,78.9,20,32,52,16,7,5,17,18,-9
02/01/2013,CHI,LAC @ BOS,W,240,93,39,75,52.0,5,11,45.5,10,20,50.0,11,29,40,19,7,4,18,18,4
01/30/2013,MIA,TOR @ ATL,L,240,85,31,69,44.9,5,17,29.4,18,24,75.0,10,24,34,20,7,6,19,13,-20
01/28/2013,ORL,TOR @ ATL,W,240,97,37,74,50.0,13,29,44.8,10,12,83.3,12,33,45,23,8,3,20,13,20
01/26/2013,HOU,OKC @ LAL,L,240,106,36,80,45.0,16,36,44.4,18,21,85.7,7,24,31,21,7,10,10,20,-13
01/25/2013,MEM,OKC @ LAL,L,240,77,29,71,40.8,3,17,17.6,16,25,64.0,9,28,37,16,6,8,14,11,-24
01/23/2013,MIN,LAC @ PHX,W,240,91,37,84,44.0,6,20,30.0,11,16,68.8,14,31,45,19,9,4,15,16,8
01/21/2013,NYK,LAC @ PHX,W,240,88,31,74,41.9,12,24,50.0,14,20,70.0,12,40,52,23,3,4,19,22,3
01/18/2013,ATL,HOU @ CHA,W,240,94,30,74,40.5,9,26,34.6,25,38,65.8,11,37,48,18,8,2,18,22,5
01/16/2013,ATL,LAC @ MIN,L,240,95,37,87,42.5,4,26,15.4,17,17,100,18,19,37,17,9,2,14,19,-14
01/15/2013,TOR,LAC @ MIN,W,240,113,40,81,49.4,8,21,38.1,25,28,89.3,10,24,34,22,9,4,6,21,7
01/13/2013,IND,MIA @ UTA,W,240,97,33,81,40.7,6,14,42.9,25,31,80.6,16,31,47,19,4,3,12,15,11
01/11/2013,PHX,MIA @ UTA,W,240,99,34,75,45.3,6,13,46.2,25,32,78.1,13,31,44,12,10,2,12,15,20
01/08/2013,PHI,CHA @ TOR,W,240,109,40,83,48.2,10,24,41.7,19,22,86.4,15,35,50,27,9,2,16,15,20
01/05/2013,SAC,OKC @ WAS,W,240,113,44,85,51.8,7,24,29.2,18,21,85.7,21,30,51,26,3,10,12,19,20
01/04/2013,WAS,BKN @ WAS,W,290,115,41,89,46.1,8,24,33.3,25,36,69.4,12,42,54,22,8,7,21,28,2
01/02/2013,OKC,BKN @ WAS,W,240,110,38,76,50.0,9,17,52.9,25,29,86.2,10,28,38,22,11,3,13,13,17
12/31/2012,SAS,BKN @ WAS,L,240,73,28,74,37.8,4,17,23.5,13,17,76.5,10,25,35,14,9,4,18,18,-31
12/29/2012,CLE,MEM @ IND,W,240,103,35,75,46.7,4,15,26.7,29,39,74.4,12,27,39,15,12,4,14,16,3
12/28/2012,CHA,MEM @ IND,W,240,97,34,76,44.7,9,27,33.3,20,26,76.9,12,31,43,19,7,7,14,24,16
12/26/2012,MIL,ATL @ CLE,L,240,93,34,88,38.6,4,21,19.0,21,24,87.5,15,28,43,17,9,7,16,18,-15
12/25/2012,BOS,ATL @ CLE,L,240,76,26,64,40.6,7,20,35.0,17,29,58.6,11,25,36,14,6,5,20,22,-17
12/23/2012,PHI,OKC @ MIA,W,240,95,33,74,44.6,8,22,36.4,21,30,70.0,11,32,43,18,7,3,9,11,3
12/19/2012,NYK,WAS @ DET,L,240,86,35,78,44.9,10,25,40.0,6,9,66.7,10,28,38,19,3,2,14,16,-14
12/18/2012,UTA,WAS @ DET,L,240,90,33,77,42.9,7,17,41.2,17,22,77.3,12,26,38,16,8,3,14,19,-2
12/15/2012,CHI,SAS @ OKC,L,240,82,29,75,38.7,7,19,36.8,17,22,77.3,14,27,41,15,9,8,18,18,-1
12/14/2012,DET,SAS @ OKC,W,290,107,42,93,45.2,10,26,38.5,13,16,81.3,10,33,43,20,8,8,11,24,2
12/12/2012,TOR,BOS @ HOU,W,240,94,29,64,45.3,10,19,52.6,26,35,74.3,8,30,38,20,5,1,18,16,6
12/11/2012,NYK,NYK @ BKN,L,240,97,36,68,52.9,4,18,22.2,21,28,75.0,7,30,37,21,5,3,12,21,-3
12/09/2012,MIL,NYK @ BKN,L,240,88,32,79,40.5,7,25,28.0,17,23,73.9,12,32,44,22,9,5,22,20,-9
12/07/2012,GSW,CLE @ MIN,L,240,102,37,87,42.5,11,33,33.3,17,23,73.9,15,29,44,23,5,4,13,13,-7
12/04/2012,OKC,OKC @ BKN,L,240,111,39,91,42.9,14,34,41.2,19,23,82.6,16,24,40,22,7,1,12,25,-6
12/01/2012,MIA,OKC @ BKN,L,240,89,33,75,44.0,6,28,21.4,17,27,63.0,9,29,38,20,6,4,19,21,-13
11/30/2012,ORL,PHX @ TOR,W,240,98,38,83,45.8,11,20,55.0,11,13,84.6,11,30,41,22,4,6,8,17,12
11/28/2012,BOS,PHX @ TOR,W,240,95,33,82,40.2,10,24,41.7,19,29,65.5,17,33,50,21,12,3,16,24,12
11/26/2012,NYK,IND @ LAL,W,265,96,37,91,40.7,9,28,32.1,13,19,68.4,18,32,50,23,5,7,13,21,7
11/25/2012,POR,IND @ LAL,W,240,98,39,92,42.4,5,17,29.4,15,21,71.4,17,31,48,26,10,9,12,11,13
11/23/2012,LAC,CLE @ ORL,W,240,86,34,73,46.6,5,13,38.5,13,19,68.4,11,24,35,19,6,3,16,22,10
11/21/2012,GSW,CLE @ ORL,L,240,93,38,83,45.8,6,23,26.1,11,15,73.3,14,21,35,26,7,6,11,16,-9
11/20/2012,LAL,NYK @ NOH,L,240,90,34,82,41.5,7,23,30.4,15,21,71.4,14,32,46,24,7,3,14,26,-5
11/18/2012,SAC,NYK @ NOH,W,240,99,36,75,48.0,5,17,29.4,22,25,88.0,7,26,33,22,8,6,10,18,9
11/15/2012,BOS,TOR @ BOS,W,240,102,36,85,42.4,8,22,36.4,22,28,78.6,18,29,47,19,7,7,11,18,5
11/13/2012,CLE,TOR @ BOS,W,240,114,42,77,54.5,5,22,22.7,25,31,80.6,12,27,39,27,5,10,13,23,13
11/11/2012,ORL,SAS @ LAL,W,240,82,29,78,37.2,7,24,29.2,17,25,68.0,12,43,55,20,5,8,15,17,8
11/09/2012,ORL,PHI @ TOR,W,240,107,41,82,50.0,9,23,39.1,16,25,64.0,15,33,48,21,9,6,11,13,39
11/07/2012,MIA,DET @ SAC,L,240,73,30,80,37.5,3,21,14.3,10,17,58.8,13,27,40,12,7,1,19,15,-30
11/05/2012,MIN,DET @ SAC,L,240,96,35,73,47.9,13,23,56.5,13,18,72.2,8,21,29,24,7,4,15,17,-11
11/03/2012,TOR,NOH @ CHI,W,240,107,37,81,45.7,6,15,40.0,27,37,73.0,9,32,41,20,6,5,17,19,7
