,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
02/10/2012,MIL,MIN @ ORL,L,265,112,43,88,48.9,8,17,47.1,18,32,56.3,11,37,48,33,6,5,17,26,-1
02/08/2012,LAC,OKC @ UTA,W,240,99,36,71,50.7,7,18,38.9,20,26,76.9,10,26,36,24,4,8,16,23,7
02/07/2012,MIA,OKC @ UTA,L,240,91,32,82,39.0,7,19,36.8,20,30,66.7,15,28,43,17,10,2,17,22,-16
02/04/2012,DAL,HOU @ DEN,W,240,91,37,93,39.8,6,23,26.1,11,15,73.3,17,29,46,27,12,3,9,18,3
02/03/2012,ORL,NYK @ BOS,L,240,94,33,90,36.7,7,18,38.9,21,27,77.8,18,39,57,17,5,3,12,23,-8
01/31/2012,BOS,WAS @ ORL,L,240,90,34,75,45.3,7,17,41.2,15,21,71.4,13,26,39,27,7,3,17,18,-3
01/29/2012,BOS,WAS @ ORL,W,240,88,34,79,43.0,3,13,23.1,17,20,85.0,11,26,37,12,11,4,14,17,1
01/27/2012,NJN,NYK @ HOU,L,240,96,38,81,46.9,6,19,31.6,14,24,58.3,15,30,45,18,6,3,16,20,-3
01/25/2012,NYK,NJN @ PHI,W,240,91,34,78,43.6,9,20,45.0,14,26,53.8,14,30,44,28,10,2,19,21,10
01/24/2012,MIA,NJN @ PHI,L,240,85,34,68,50.0,6,16,37.5,11,17,64.7,7,26,33,20,10,4,22,27,-7
01/21/2012,ATL,TOR @ LAC,L,240,94,34,70,48.6,7,20,35.0,19,27,70.4,5,28,33,18,6,3,20,19,-27
01/20/2012,CHI,TOR @ LAC,L,240,75,27,89,30.3,7,14,50.0,14,19,73.7,18,20,38,13,7,6,15,17,-39
01/17/2012,GSW,NOH @ HOU,L,240,95,35,82,42.7,5,15,33.3,20,28,71.4,19,35,54,16,7,6,25,16,-10
01/16/2012,CHA,CLE @ CHA,W,240,102,39,80,48.8,4,15,26.7,20,29,69.0,9,34,43,26,6,5,16,23,8
01/13/2012,LAL,CLE @ CHA,L,240,92,32,85,37.6,8,24,33.3,20,25,80.0,13,31,44,20,5,0,20,24,-5
01/12/2012,PHX,MIA @ DEN,W,240,101,39,89,43.8,10,19,52.6,13,21,61.9,15,32,47,22,10,2,13,19,11
01/10/2012,UTA,DAL @ DET,L,240,105,35,78,44.9,4,20,20.0,31,43,72.1,18,24,42,13,8,5,14,27,-8
01/08/2012,POR,DAL @ DET,L,240,78,29,79,36.7,3,24,12.5,17,24,70.8,10,36,46,17,8,5,24,20,-20
01/06/2012,MIN,DEN @ SAS,W,240,98,37,80,46.3,8,17,47.1,16,22,72.7,11,34,45,20,11,7,15,25,11
01/04/2012,TOR,PHX @ DAL,L,240,77,24,81,29.6,7,23,30.4,22,26,84.6,13,32,45,16,6,6,12,17,-15
01/03/2012,CHA,PHX @ DAL,W,240,115,45,90,50.0,10,21,47.6,15,26,57.7,9,32,41,25,9,8,9,19,14
01/01/2012,NJN,NOH @ SAC,W,240,98,38,78,48.7,16,26,61.5,6,11,54.5,10,26,36,24,11,10,22,26,16
12/30/2011,IND,NOH @ SAC,L,265,91,34,88,38.6,5,25,20.0,18,31,58.1,9,40,49,13,7,9,18,28,-7
12/28/2011,DET,DET @ BOS,W,240,105,40,70,57.1,7,12,58.3,18,22,81.8,12,28,40,28,9,3,22,15,16
